A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW
-0.002955427,-0.011370271,-0.019649673,-0.027903199,-0.036252877,-0.044832872,-0.053789051,-0.063278435,-0.073468529,-0.08453655,-0.096668534,-0.110058343,-0.124906565,-0.141419323,-0.159806983,-0.180282792,-0.203061429,-0.228357499,-0.256383971,-0.287350564,-0.321462113,-0.358916905,-0.399905009,-0.444606616,-0.49319039,-0.545811857,-0.602611838,-0.663714936,-0.729228102,-0.799239281,-0.873816154,-0.95300499,-1.036829621,-1.125290539,-1.218364136,-1.316002092,-1.418130918,-1.524651652,-1.635439731,-1.75034502,-1.869192021,-1.991780248,-2.117884772,-2.247256938,-2.379625244,-2.514696383,-2.652156437,-2.791672219,-2.932892751
0.000522237,0.011120707,0.020424418,0.027709464,0.032446921,0.034388485,0.033618862,0.030558768,0.025907091,0.020518431,0.015222308,0.010601571,0.00675834,0.003104157,-0.001784876,-0.010209037,-0.025251606,-0.050535997,-0.089838842,-0.146588125,-0.223298861,-0.321018099,-0.438862474,-0.57373195,-0.720271095,-0.871124161,-1.017494581,-1.149977275,-1.259589115,-1.338885529,-1.383025849,-1.390641828,-1.36437568,-1.310986088,-1.240969826,-1.167707003,-1.106201261,-1.071543576,-1.077270874,-1.133811741,-1.247207247,-1.418265275,-1.642255412,-1.909185514,-2.204629748,-2.511011164,-2.809189011,-3.080168898,-3.306746309
0.092855347,0.091657573,0.086147834,0.076083226,0.061256534,0.041499763,0.016687229,-0.013261823,-0.04838115,-0.088656015,-0.134022303,-0.184366273,-0.239524951,-0.299287173,-0.36339526,-0.431547316,-0.503400098,-0.578572437,-0.656649148,-0.737185366,-0.819711254,-0.903737001,-0.988758036,-1.07426038,-1.159726051,-1.244638448,-1.328487631,-1.410775415,-1.491020222,-1.568761609,-1.643564429,-1.715022563,-1.782762184,-1.846444527,-1.905768137,-1.96047058,-2.010329619,-2.055163855,-2.094832856,-2.12923679,-2.158315588,-2.182047692,-2.200448405,-2.213567913,-2.221489008,-2.224324584,-2.222214935,-2.215324929,-2.203841093
-0.054879487,-0.081455501,-0.101171402,-0.113611175,-0.118486209,-0.115646124,-0.105087239,-0.086958445,-0.061564291,-0.029365132,0.009025705,0.052847774,0.101202297,0.153063771,0.207294208,0.262659761,0.317849435,0.371495556,0.422195606,0.468535028,0.509110583,0.542553811,0.567554191,0.582881551,0.587407354,0.580124459,0.560165027,0.526816269,0.479533765,0.417952142,0.341892956,0.25136965,0.146589537,0.027952797,-0.103951481,-0.248352116,-0.404305378,-0.570707089,-0.746307062,-0.929725635,-1.119472021,-1.313964171,-1.51154984,-1.710528497,-1.909173759,-2.105755981,-2.298564662,-2.485930326,-2.666245541
-0.001227248,-0.007826911,-0.012986697,-0.015745484,-0.015078824,-0.009960441,0.000564727,0.017300152,0.040815877,0.071372578,0.108860108,0.152759716,0.202138948,0.255686961,0.311795425,0.368686295,0.424582618,0.477912471,0.527529789,0.572929943,0.614433511,0.65330971,0.691812283,0.733105921,0.781070497,0.839983153,0.914093414,1.00712225,1.121730416,1.259012068,1.41807466,1.595763931,1.78658285,1.98283605,2.175008219,2.352358647,2.503687883,2.618209784,2.686446305,2.701055725,2.657508783,2.554541395,2.39433556,2.18240889,1.927224363,1.639561292,1.331712562,1.016589012,0.706817746
-0.005684664,-0.018608517,-0.029080709,-0.035570291,-0.036585271,-0.030803609,-0.017205055,0.004809309,0.035322986,0.073847232,0.11931062,0.170100493,0.224157533,0.279120178,0.332511279,0.381955468,0.425412389,0.461408382,0.489247366,0.509180846,0.522517093,0.531651171,0.540000749,0.551837992,0.572015396,0.605593099,0.657386479,0.731464644,0.830641368,0.956008262,1.106563828,1.278989915,1.467618206,1.664613649,1.86038053,2.044172139,2.20485995,2.331796226,2.415688439,2.449397476,2.428575822,2.352076724,2.222089208,2.043983726,1.825885157,1.57801968,1.311905647,1.039473028,0.772199694
-0.002515509,-0.013168799,-0.022814276,-0.029931598,-0.032871708,-0.029997032,-0.019839522,-0.001259826,0.02641008,0.063256803,0.10872008,0.161578873,0.219990622,0.281581203,0.343580963,0.403002293,0.456855567,0.502401749,0.537439364,0.560619471,0.571773561,0.572226605,0.565052734,0.55521796,0.549547385,0.556458076,0.585416501,0.646111944,0.747382324,0.895980486,1.095318353,1.344362929,1.636871854,1.961139578,2.300375726,2.633758485,2.93810812,3.190024569,3.368246547,3.455935209,3.442575684,3.325229712,3.108957704,2.806345414,2.436199082,2.021591033,1.587524707,1.158529931,0.756490531
-0.004861603,0.001277687,0.005518678,0.007694305,0.007644913,0.005219803,0.000278748,-0.007306543,-0.017651021,-0.030854977,-0.04700281,-0.066161915,-0.088381684,-0.113692648,-0.142105762,-0.173611851,-0.208181213,-0.245763396,-0.286287151,-0.329660562,-0.37577135,-0.424487362,-0.475657231,-0.529111199,-0.584662115,-0.642106576,-0.701226219,-0.761789139,-0.823551433,-0.886258837,-0.949648468,-1.013450621,-1.077390633,-1.141190781,-1.204572199,-1.267256795,-1.32896916,-1.389438433,-1.448400123,-1.505597863,-1.560785079,-1.613726571,-1.664199977,-1.711997122,-1.756925234,-1.798808024,-1.837486618,-1.872820337,-1.904687325
-0.052045936,-0.025365399,0.002221772,0.030158171,0.057833394,0.084592408,0.109745298,0.132578217,0.152365353,0.168381662,0.179916124,0.18628523,0.186846402,0.181011056,0.168256994,0.148139843,0.120303276,0.084487749,0.040537575,-0.011593877,-0.071840952,-0.140024555,-0.215853088,-0.298925468,-0.388736162,-0.484682113,-0.586071402,-0.692133455,-0.802030555,-0.914870408,-1.029719481,-1.145616832,-1.261588144,-1.376659661,-1.489871775,-1.600291989,-1.707027042,-1.809233976,-1.906129993,-1.997000956,-2.081208449,-2.158195325,-2.227489733,-2.288707632,-2.341553829,-2.385821633,-2.421391208,-2.448226754,-2.46637265
-0.011320511,-0.096710464,-0.17959637,-0.250595778,-0.300217069,-0.320203888,-0.304973974,-0.252945799,-0.167527852,-0.057562778,0.062925541,0.175744053,0.260251622,0.295621821,0.263378199,0.149866014,-0.051692311,-0.339870323,-0.704657479,-1.128109808,-1.585963081,-2.049996595,-2.490826279,-2.880750207,-3.196276966,-3.420034555,-3.541869729,-3.559082057,-3.475867278,-3.302147543,-3.052026285,-2.742117331,-2.389966892,-2.012726385,-1.626161007,-1.244010058,-0.877662507,-0.536080946,-0.225898288,0.048381031,0.284127588,0.480315907,0.63725626,0.756340756,0.839810662,0.89054988,0.911907786,0.907551893,0.881347118
-0.002915838,-0.02915839,-0.053577525,-0.075649625,-0.094863534,-0.110733028,-0.122809931,-0.130697628,-0.134064696,-0.132658346,-0.126317337,-0.114984039,-0.098715256,-0.077691493,-0.052224292,-0.02276135,0.010110913,0.045667541,0.083048219,0.121263556,0.159204554,0.195655268,0.229308555,0.258784772,0.282653176,0.299455682,0.307732614,0.306049954,0.293027581,0.267367904,0.227884305,0.17352873,0.103417816,0.016856905,-0.086638634,-0.207325349,-0.34521739,-0.500076374,-0.671405743,-0.858449865,-1.060197994,-1.275393118,-1.502545579,-1.739951275,-1.985714113,-2.237772294,-2.493927926,-2.751879363,-3.009255634
-0.054613439,-0.19915591,-0.334456402,-0.451846583,-0.543711773,-0.604334284,-0.630613944,-0.622565123,-0.583506032,-0.519885609,-0.440733303,-0.356762792,-0.279206479,-0.218496988,-0.182939147,-0.177526466,-0.203047725,-0.25560205,-0.326597952,-0.403258207,-0.469595175,-0.50776742,-0.499685239,-0.428705249,-0.281245609,-0.048164268,0.274229447,0.683618617,1.17161854,1.724203891,2.322569948,2.944339029,3.564999607,4.159454857,4.7035588,5.175529911,5.55715121,5.834689578,5.999492578,6.048246263,5.982900738,5.810290594,5.541494208,5.190988993,4.775668603,4.313792783,3.823940687,3.324034014,2.830487501
-0.015467854,-0.061477242,-0.098064551,-0.121736655,-0.129668595,-0.120016124,-0.092168205,-0.046906181,0.013557435,0.085677705,0.164817937,0.245622254,0.322495616,0.390153832,0.444196231,0.48164795,0.501418144,0.504624938,0.494747394,0.477578215,0.460967192,0.454363066,0.468178887,0.5130218,0.598841053,0.734056992,0.924738197,1.17389331,1.4809385,1.841391089,2.24682524,2.685107461,3.140909283,3.596473007,4.032585701,4.429698198,4.769111633,5.0341455,5.21119962,5.290628281,5.267358191,5.14120171,4.916841551,4.603490408,4.214256047,3.765266638,3.274629937,2.761311482,2.244020232
0.121488317,0.123208515,0.12285489,0.120347264,0.115609775,0.108571227,0.099165426,0.087331505,0.073014237,0.056164329,0.036738705,0.014700766,-0.009979366,-0.037324629,-0.067350817,-0.100066404,-0.135472394,-0.173562188,-0.214321487,-0.257728212,-0.303752461,-0.352356485,-0.403494697,-0.45711371,-0.513152404,-0.571542015,-0.632206265,-0.695061509,-0.760016916,-0.826974678,-0.895830242,-0.966472574,-1.038784442,-1.11264273,-1.187918772,-1.264478705,-1.34218385,-1.420891108,-1.500453375,-1.580719972,-1.661537091,-1.742748254,-1.824194783,-1.90571628,-1.98715111,-2.068336895,-2.149111009,-2.229311074,-2.308775454
-0.001060898,-0.069966054,-0.148137331,-0.235823343,-0.333214127,-0.440436279,-0.55754852,-0.684537792,-0.821315924,-0.96771695,-1.123495127,-1.288323712,-1.461794531,-1.643418376,-1.832626256,-2.028771509,-2.231132783,-2.438917865,-2.651268347,-2.867265088,-3.085934436,-3.306255147,-3.52716593,-3.747573565,-3.966361483,-4.182398741,-4.394549268,-4.601681313,-4.802676955,-4.996441593,-5.181913294,-5.358071894,-5.523947746,-5.678630026,-5.821274479,-5.951110543,-6.067447746,-6.169681324,-6.257296994,-6.329874823,-6.387092176,-6.428725686,-6.454652273,-6.464849172,-6.459393005,-6.438457918,-6.40231281,-6.351317702,-6.285919306
-0.03022513,-0.042338192,-0.05068031,-0.055274535,-0.056202793,-0.053607164,-0.047690401,-0.03871567,-0.027005479,-0.012939789,0.003046684,0.020467985,0.038791191,0.057441444,0.075807663,0.09324889,0.109101201,0.122685096,0.133313289,0.140298791,0.142963197,0.140645066,0.132708281,0.118550292,0.097610118,0.069376011,0.033392674,-0.010732071,-0.063321245,-0.124623405,-0.194808129,-0.273962367,-0.36208771,-0.459098615,-0.564821619,-0.678995558,-0.801272789,-0.931221407,-1.068328434,-1.212003933,-1.361586014,-1.516346651,-1.675498255,-1.838200909,-2.003570183,-2.170685425,-2.338598434,-2.506342396,-2.672940992
-0.004973554,-0.069876808,-0.133810803,-0.193876327,-0.24711201,-0.290669616,-0.32200292,-0.339057778,-0.34044923,-0.325610621,-0.294900145,-0.249651921,-0.192161892,-0.125603258,-0.05387164,0.018633661,0.087279734,0.14750306,0.195122458,0.226636069,0.23947581,0.23219463,0.204566354,0.157584762,0.093357302,0.014898643,-0.074160683,-0.16992624,-0.268620721,-0.366958203,-0.462474849,-0.553782112,-0.640714968,-0.724357193,-0.806937433,-0.891602529,-0.982086892,-1.082307518,-1.195922052,-1.325891573,-1.474089773,-1.640996075,-1.825502349,-2.024852121,-2.23471871,-2.449415795,-2.66222196,-2.865790885,-3.052611991
0.018207546,0.074734006,0.125248065,0.167114775,0.1977613,0.214787577,0.216078185,0.199909716,0.165047682,0.110827147,0.037211729,-0.055173486,-0.165038412,-0.29045555,-0.4289188,-0.577431743,-0.73262188,-0.890875649,-1.048487621,-1.201816249,-1.347437947,-1.48229116,-1.603802534,-1.70998824,-1.799524881,-1.87178619,-1.926843769,-1.965432212,-1.98888112,-1.999018409,-1.998050995,-1.98843013,-1.972709438,-1.953403875,-1.932857551,-1.913127519,-1.895889405,-1.882369202,-1.873303773,-1.868930775,-1.869006942,-1.872852005,-1.879414213,-1.887352379,-1.895128745,-1.901106737,-1.903647832,-1.901202237,-1.892388903
-0.031329985,-0.11053553,-0.18517223,-0.253886928,-0.315440717,-0.368746254,-0.412902345,-0.447224642,-0.471271343,-0.484862965,-0.488095382,-0.481345551,-0.465269556,-0.440792846,-0.409092801,-0.371574006,-0.329836828,-0.285640158,-0.240859319,-0.19744032,-0.157351756,-0.122535711,-0.094859034,-0.076066374,-0.067736241,-0.071241298,-0.087713906,-0.118017809,-0.162726606,-0.222109486,-0.296124463,-0.384419122,-0.486338716,-0.600941193,-0.727018644,-0.863124418,-1.007605104,-1.158636446,-1.314262199,-1.472434905,-1.631057582,-1.788025295,-1.941265692,-2.088777593,-2.228666866,-2.359178877,-2.478726955,-2.585916406,-2.679563756
-0.03473379,-0.071439088,-0.105681966,-0.137368642,-0.166446741,-0.19290724,-0.216785904,-0.238164173,-0.257169478,-0.273974951,-0.288798532,-0.301901454,-0.313586111,-0.324193329,-0.334099053,-0.343710475,-0.353461662,-0.363808699,-0.375224429,-0.388192836,-0.403203145,-0.420743697,-0.441295701,-0.46532692,-0.493285384,-0.52559321,-0.562640611,-0.604780183,-0.652321535,-0.705526345,-0.764603916,-0.82970728,-0.900929924,-0.978303176,-1.061794288,-1.15130526,-1.246672407,-1.347666696,-1.453994841,-1.565301155,-1.68117013,-1.801129721,-1.924655292,-2.051174174,-2.180070786,-2.31069224,-2.44235438,-2.574348165,-2.70594632
-0.037835291,-0.065040128,-0.084611896,-0.096012439,-0.098864604,-0.092966955,-0.078304813,-0.055057273,-0.023599884,0.015497128,0.061475149,0.113397877,0.170166232,0.230537137,0.293145745,0.356530582,0.419161022,0.479466424,0.535866259,0.586800519,0.630759716,0.666313801,0.692139385,0.707044698,0.709991794,0.700115606,0.676739517,0.63938725,0.587790918,0.521895224,0.441857832,0.348046047,0.241029996,0.121572546,-0.009383718,-0.150732147,-0.301219927,-0.459467864,-0.623991647,-0.793224221,-0.965538862,-1.139272607,-1.312749653,-1.484304409,-1.652303853,-1.815168918,-1.971394616,-2.119568648,-2.25838828
0.060940124,0.075307576,0.087203872,0.096436752,0.102824364,0.106196763,0.106397375,0.103284363,0.096731925,0.086631484,0.07289277,0.055444777,0.034236599,0.00923811,-0.019559484,-0.052143263,-0.088478359,-0.128507883,-0.172153019,-0.219313276,-0.269866904,-0.323671469,-0.380564575,-0.440364745,-0.502872436,-0.567871187,-0.635128892,-0.704399186,-0.775422931,-0.847929788,-0.92163987,-0.996265455,-1.071512738,-1.147083631,-1.222677571,-1.297993334,-1.37273084,-1.446592937,-1.519287138,-1.590527317,-1.660035334,-1.72754259,-1.792791494,-1.855536832,-1.915547038,-1.972605345,-2.026510821,-2.077079284,-2.124144084
-0.008037914,-0.005728213,-0.004680176,-0.005028332,-0.006908937,-0.010459417,-0.015817782,-0.02312202,-0.032509466,-0.044116155,-0.058076159,-0.074520905,-0.093578494,-0.115373008,-0.140023815,-0.167644876,-0.19834406,-0.232222464,-0.26937375,-0.309883493,-0.353828561,-0.401276506,-0.452284995,-0.506901267,-0.565161626,-0.627090977,-0.692702404,-0.761996786,-0.834962474,-0.91157501,-0.991796899,-1.075577447,-1.162852644,-1.25354511,-1.34756411,-1.444805613,-1.545152429,-1.648474397,-1.754628638,-1.863459872,-1.974800789,-2.088472484,-2.204284946,-2.322037604,-2.441519924,-2.562512062,-2.684785555,-2.808104067,-2.932224169
0.027221849,-0.031232856,-0.09063853,-0.15096462,-0.212179383,-0.274249906,-0.337142133,-0.400820901,-0.465249963,-0.530392027,-0.596208788,-0.662660967,-0.729708344,-0.797309804,-0.865423375,-0.934006272,-1.003014939,-1.072405097,-1.142131792,-1.212149438,-1.282411874,-1.352872407,-1.423483869,-1.494198666,-1.564968833,-1.635746087,-1.706481883,-1.777127469,-1.847633939,-1.917952296,-1.988033501,-2.057828533,-2.127288449,-2.196364437,-2.265007872,-2.33317038,-2.400803885,-2.467860674,-2.534293447,-2.600055376,-2.665100158,-2.729382069,-2.79285602,-2.855477607,-2.917203163,-2.977989809,-3.037795505,-3.096579096,-3.154300358
0.101556543,0.056639714,0.010789707,-0.035972309,-0.083623979,-0.132141777,-0.181501027,-0.231675912,-0.282639505,-0.334363782,-0.386819652,-0.439976975,-0.4938046,-0.548270385,-0.603341232,-0.658983117,-0.715161128,-0.771839499,-0.828981645,-0.886550203,-0.944507073,-1.002813459,-1.06142991,-1.120316367,-1.179432206,-1.238736286,-1.298186997,-1.357742306,-1.417359808,-1.476996778,-1.536610217,-1.596156908,-1.655593465,-1.714876388,-1.773962114,-1.832807071,-1.891367731,-1.949600662,-2.007462584,-2.064910422,-2.121901358,-2.178392881,-2.234342848,-2.289709526,-2.344451652,-2.398528477,-2.451899822,-2.504526123,-2.556368483
0.021426957,0.086664217,0.148225957,0.204263577,0.252966035,0.292618137,0.321658609,0.338735589,0.342757197,0.332934897,0.308817598,0.270314741,0.217707042,0.151644049,0.073128254,-0.016513943,-0.115673488,-0.222510666,-0.335015824,-0.451076396,-0.568547479,-0.685323003,-0.799404505,-0.908964602,-1.012402504,-1.108389255,-1.195900918,-1.274238441,-1.343033619,-1.402241198,-1.452117829,-1.493189178,-1.526207052,-1.552098792,-1.571911546,-1.586754154,-1.597739449,-1.605929628,-1.61228714,-1.617633141,-1.622615146,-1.627684975,-1.633087544,-1.638860485,-1.644844075,-1.650700443,-1.655940649,-1.659957897,-1.662064967
0.075477995,0.078038677,0.077632437,0.074172211,0.06757715,0.057772945,0.044692142,0.028274435,0.008466942,-0.014775541,-0.041490306,-0.071706519,-0.10544504,-0.142718249,-0.183529917,-0.22787509,-0.275740002,-0.327102017,-0.381929598,-0.440182305,-0.501810813,-0.566756972,-0.63495388,-0.706325997,-0.780789278,-0.858251334,-0.938611626,-1.02176168,-1.107585327,-1.195958974,-1.286751891,-1.379826528,-1.475038852,-1.5722387,-1.671270164,-1.77197198,-1.874177943,-1.977717339,-2.082415382,-2.188093678,-2.294570684,-2.401662189,-2.5091818,-2.61694143,-2.724751792,-2.832422902,-2.939764575,-3.046586926,-3.152700863
0.086515401,0.080642435,0.073372475,0.064673421,0.054516036,0.042874093,0.029724502,0.015047436,-0.001173552,-0.018951427,-0.038295569,-0.059211689,-0.081701754,-0.105763916,-0.131392463,-0.158577773,-0.187306281,-0.217560466,-0.249318838,-0.282555947,-0.317242401,-0.353344897,-0.390826263,-0.429645517,-0.469757936,-0.511115132,-0.553665153,-0.597352583,-0.642118662,-0.687901412,-0.734635779,-0.782253782,-0.830684672,-0.879855104,-0.929689314,-0.980109305,-1.031035046,-1.082384669,-1.134074681,-1.186020177,-1.238135061,-1.290332265,-1.342523981,-1.394621888,-1.446537385,-1.498181821,-1.549466732,-1.60030407,-1.650606433
0.034374919,0.054868724,0.073712863,0.090728494,0.105738103,0.11856643,0.129041415,0.136995155,0.142264865,0.144693846,0.14413244,0.14043898,0.133480715,0.123134721,0.109288775,0.091842188,0.070706612,0.045806779,0.0170812,-0.0155172,-0.052020516,-0.09244536,-0.136792439,-0.185046201,-0.237174578,-0.293128799,-0.352843303,-0.416235729,-0.483207014,-0.553641564,-0.627407532,-0.704357179,-0.784327332,-0.867139927,-0.952602636,-1.040509589,-1.130642162,-1.222769848,-1.316651207,-1.412034863,-1.508660583,-1.606260394,-1.704559756,-1.803278776,-1.902133449,-2.000836936,-2.099100848,-2.196636551,-2.29315647
-0.001077164,-0.017330628,-0.038400746,-0.064215203,-0.094129247,-0.12670733,-0.159500721,-0.188860166,-0.209836897,-0.216233738,-0.200865598,-0.156071339,-0.074485094,0.049973088,0.220983344,0.438737747,0.699063295,0.992949534,1.306644501,1.622413804,1.919957074,2.178359983,2.378350891,2.504552942,2.547394626,2.504374683,2.380468089,2.187593248,1.943211202,1.668266228,1.384777042,1.113430885,0.871513392,0.671432665,0.519984012,0.418376046,0.362922901,0.346220656,0.358579947,0.38948361,0.428872329,0.468120885,0.50063854,0.522095148,0.530328858,0.525025041,0.50726776,0.479057509,0.442867838
0.085448832,0.108810673,0.127603626,0.141250725,0.149219053,0.151029674,0.146266929,0.134586891,0.115724793,0.089501247,0.055827101,0.014706822,-0.033759704,-0.089377008,-0.151855529,-0.220814759,-0.295787973,-0.376228481,-0.46151726,-0.550971826,-0.643856165,-0.739391514,-0.836767777,-0.935155345,-1.033717075,-1.131620184,-1.228047841,-1.322210218,-1.4133548,-1.500775771,-1.583822324,-1.661905753,-1.734505242,-1.801172281,-1.86153369,-1.915293235,-1.962231891,-2.002206806,-2.035149064,-2.061060348,-2.080008665,-2.092123244,-2.097588797,-2.096639287,-2.089551371,-2.076637683,-2.058240098,-2.034723124,-2.006467544
0.001933827,0.059245473,0.120209922,0.179698398,0.232021093,0.271614606,0.2938225,0.295656978,0.27641554,0.238032944,0.185077356,0.12434775,0.064090795,0.012920295,-0.021420379,-0.033273069,-0.020063959,0.017088144,0.073281639,0.140314765,0.207708538,0.264148883,0.299151189,0.304701001,0.276611093,0.215362352,0.126262144,0.018850986,-0.094397286,-0.199922233,-0.285214744,-0.340929018,-0.362636414,-0.351925218,-0.316635126,-0.27013768,-0.229716875,-0.21424624,-0.241477334,-0.325329592,-0.473588424,-0.686371437,-0.95561614,-1.265691272,-1.595061639,-1.918771773,-2.211385791,-2.449952733,-2.616571319
0.113057748,0.107180411,0.097092538,0.082602571,0.063558038,0.039848758,0.011409524,-0.021777764,-0.05968259,-0.102224955,-0.149275186,-0.200654429,-0.25613583,-0.315446392,-0.378269487,-0.444247987,-0.512987964,-0.584062909,-0.657018408,-0.731377183,-0.806644445,-0.882313456,-0.957871217,-1.032804201,-1.106604029,-1.178773017,-1.248829501,-1.316312875,-1.380788252,-1.441850712,-1.499129057,-1.552289052,-1.601036098,-1.645117334,-1.684323139,-1.718488044,-1.747491056,-1.771255413,-1.789747803,-1.802977074,-1.810992481,-1.813881517,-1.811767387,-1.804806163,-1.793183702,-1.777112365,-1.756827608,-1.732584495,-1.704654196
0.165587598,0.150352112,0.13288896,0.113163472,0.091146008,0.066812135,0.040142787,0.011124412,-0.020250899,-0.053985296,-0.090075079,-0.128510618,-0.169276291,-0.212350449,-0.25770539,-0.30530736,-0.355116572,-0.407087238,-0.461167633,-0.517300169,-0.575421492,-0.635462599,-0.697348972,-0.761000733,-0.826332815,-0.893255154,-0.961672894,-1.031486613,-1.102592558,-1.174882904,-1.248246021,-1.322566754,-1.397726716,-1.473604598,-1.550076476,-1.627016144,-1.704295437,-1.781784575,-1.859352506,-1.936867251,-2.014196261,-2.091206763,-2.167766117,-2.243742171,-2.319003607,-2.393420289,-2.46686361,-2.539206827,-2.610325389
0.043820896,0.052431834,0.057700166,0.059372496,0.057215968,0.051021134,0.040604658,0.025811801,0.006518666,-0.017365836,-0.045898328,-0.07909964,-0.116953831,-0.15940759,-0.206370011,-0.257712761,-0.313270637,-0.372842519,-0.43619269,-0.503052533,-0.573122573,-0.646074844,-0.721555553,-0.799188017,-0.878575822,-0.959306191,-1.040953497,-1.123082896,-1.205254031,-1.287024762,-1.367954889,-1.447609812,-1.525564101,-1.601404925,-1.674735314,-1.745177214,-1.81237431,-1.87599458,-1.935732576,-1.991311394,-2.042484334,-2.089036229,-2.130784447,-2.16757956,-2.199305685,-2.225880501,-2.247254956,-2.263412684,-2.274369133
0.076320886,0.084460552,0.08914929,0.090243883,0.087617653,0.081161478,0.070784682,0.056415828,0.038003363,0.015516151,-0.01105614,-0.041702792,-0.076391921,-0.115070517,-0.157664617,-0.204079625,-0.254200762,-0.307893661,-0.365005082,-0.425363752,-0.48878133,-0.555053465,-0.623960965,-0.695271052,-0.768738694,-0.844108011,-0.921113731,-0.999482701,-1.078935422,-1.159187615,-1.239951798,-1.320938849,-1.401859577,-1.482426252,-1.562354111,-1.64136282,-1.719177874,-1.79553195,-1.870166174,-1.942831324,-2.013288942,-2.081312357,-2.14668762,-2.209214336,-2.268706399,-2.32499262,-2.377917263,-2.42734046,-2.47313854
0.00109209,0.004672815,0.007230377,0.007890052,0.005764843,8.40E-05,-0.009663751,-0.023593792,-0.041320756,-0.061911118,-0.083913543,-0.105477869,-0.124559352,-0.139188142,-0.14776745,-0.149350517,-0.143839471,-0.13205095,-0.115605349,-0.096618727,-0.077207125,-0.05884886,-0.041686643,-0.023882075,-0.001154051,0.033366419,0.088853974,0.176014557,0.305823427,0.48786554,0.728458309,1.028815222,1.383557503,1.77988342,2.197650283,2.610511962,2.988096907,3.299032298,3.514452569,3.611510381,3.576365072,3.406173371,3.109746761,2.706746298,2.225520515,1.699909653,1.165497354,0.655859855,0.199332645
0.009420501,0.019589212,0.028049997,0.034675118,0.039337936,0.041913411,0.042278603,0.040313185,0.035899956,0.028925359,0.019279997,0.006859149,-0.008436725,-0.026701481,-0.048022799,-0.072481708,-0.100152117,-0.131100375,-0.16538484,-0.203055476,-0.244153477,-0.288710909,-0.336750386,-0.388284781,-0.443316961,-0.501839564,-0.563834807,-0.629274331,-0.698119093,-0.770319289,-0.84581432,-0.924532804,-1.006392625,-1.09130103,-1.179154759,-1.269840233,-1.363233769,-1.459201848,-1.557601417,-1.658280235,-1.76107726,-1.865823069,-1.972340314,-2.080444223,-2.189943118,-2.300638977,-2.412328018,-2.524801306,-2.637845395
0.082953319,0.123819304,0.158457791,0.186125297,0.206155004,0.217969142,0.221089935,0.215148834,0.19989383,0.175194665,0.141045799,0.097567061,0.045001966,-0.016286283,-0.085821006,-0.163020331,-0.247207362,-0.337621984,-0.433434039,-0.533757553,-0.637665688,-0.744206085,-0.852416233,-0.961338546,-1.070034801,-1.177599654,-1.283172953,-1.38595063,-1.485193976,-1.580237157,-1.670492905,-1.755456324,-1.834706838,-1.907908341,-1.974807655,-2.035231448,-2.089081781,-2.136330503,-2.177012715,-2.211219539,-2.239090436,-2.26080531,-2.276576631,-2.286641781,-2.291255807,-2.290684765,-2.285199754,-2.275071768,-2.260567415
-0.001614085,-0.027759672,-0.057274132,-0.088468433,-0.119237115,-0.147198068,-0.169864141,-0.184827384,-0.189938202,-0.18346742,-0.164247138,-0.131793716,-0.086420057,-0.02934227,0.037223008,0.109988323,0.184585411,0.255660469,0.317121905,0.362576006,0.385958511,0.382329134,0.348748006,0.285107617,0.194762646,0.084793723,-0.034233027,-0.149089258,-0.245281268,-0.30890738,-0.328760596,-0.298380871,-0.217721406,-0.094107421,0.0577613,0.216886924,0.358089622,0.454950072,0.483210895,0.424163644,0.267514279,0.013270174,-0.327677393,-0.734408495,-1.178177725,-1.625661605,-2.042781129,-2.398544298,-2.668362914
0.028163574,0.059398306,0.083394322,0.099955066,0.109059272,0.110861354,0.105686327,0.094019202,0.076489018,0.053847815,0.02694508,-0.003301673,-0.035939345,-0.070013759,-0.104605158,-0.138863566,-0.172042844,-0.203532273,-0.232884553,-0.259839191,-0.284340357,-0.306548466,-0.326844906,-0.345829558,-0.364310968,-0.383289265,-0.403932161,-0.427544599,-0.45553281,-0.489363769,-0.530521171,-0.580459196,-0.640555417,-0.712064255,-0.796072391,-0.893457497,-1.004851562,-1.130609973,-1.270787333,-1.425120808,-1.59302157,-1.773574667,-1.965547394,-2.167405995,-2.377340269,-2.59329544,-2.813010415,-3.034061408,-3.253909734
0.159038159,0.127180312,0.09403504,0.059616147,0.023939821,-0.012975363,-0.051108448,-0.090436101,-0.130932626,-0.172569988,-0.21531783,-0.259143514,-0.304012149,-0.349886643,-0.396727741,-0.444494086,-0.493142278,-0.542626934,-0.592900763,-0.643914638,-0.695617679,-0.747957333,-0.800879467,-0.854328461,-0.908247304,-0.962577697,-1.017260157,-1.072234126,-1.127438082,-1.182809656,-1.238285743,-1.293802625,-1.349296093,-1.404701565,-1.459954212,-1.514989083,-1.569741228,-1.624145824,-1.678138302,-1.731654468,-1.784630631,-1.837003721,-1.888711416,-1.939692258,-1.989885769,-2.039232573,-2.087674501,-2.135154707,-2.181617767
